,hard_skills,id_annonce
1777,machine learning,43248676
1777,Mac,43248676
1777,Looker,43248676
1777,Airflow,43248676
1778,SQL,43886601
1778,NoSQL,43886601
1778,Spark,43886601
1778,Hadoop,43886601
1778,Access,43886601
1778,Docker,43886601
1779,Linux,37214440
1779,SQL,37214440
1779,MongoDB,37214440
1779,NoSQL,37214440
1779,MySQL,37214440
1779,Spark,37214440
1780,Access,43247392
1780,Tableau,43247392
1781,Excel,41640026
1781,Mac,41640026
1781,SQL,41640026
1781,PySpark,41640026
1781,NoSQL,41640026
1781,Azure,41640026
1781,Spark,41640026
1781,machine learning,41640026
1781,DataViz,41640026
1781,Dataiku,41640026
1781,Shiny,41640026
1781,Docker,41640026
1782,Excel,41640178
1782,Tableau,41640178
1782,Hadoop,41640178
1782,MicroStrategy,41640178
1783,Dataiku,44060004
1784,Qlik,44180437
1786,Tableau,35455090
1786,SQL,35455090
1786,DataViz,35455090
1786,Power Bi,35455090
1786,ETL,35455090
1786,SAP,35455090
1786,Qlik,35455090
1787,Excel,43122462
1788,ML,28128386
1788,Apache,28128386
1788,SQL,28128386
1788,PySpark,28128386
1788,NoSQL,28128386
1788,Spark,28128386
1788,Hadoop,28128386
1788,machine learning,28128386
1788,Mac,28128386
1788,Docker,28128386
1789,Tableau,43994752
1789,SQL,43994752
1789,Azure,43994752
1789,SQL Server,43994752
1789,ETL,43994752
1790,Mac,44039573
1790,ETL,44039573
1790,Excel,44039573
1790,SQL,44039573
1791,SQL,43412080
1791,Spark,43412080
1791,SQL Server,43412080
1791,Access,43412080
1791,Power Bi,43412080
1791,ETL,43412080
1792,Azure,43412172
1792,Hadoop,43412172
1792,Spark,43412172
1792,ETL,43412172
1793,SQL,35468524
1794,Excel,35453281
1794,Power Bi,35453281
1794,SQL,35453281
1795,SQL,35454700
1796,Excel,40598688
1797,Mac,44602118
1797,Excel,44602118
1798,Airflow,44630187
1799,Excel,44359702
1800,Linux,43866627
1800,SQL,43866627
1800,NoSQL,43866627
1800,machine learning,43866627
1800,ETL,43866627
1800,Mac,43866627
1800,Docker,43866627
1801,Mac,27493511
1802,SQL,36491870
1802,SQL Server,36491870
1802,Power Bi,36491870
1802,ETL,36491870
1802,Oracle,36491870
1802,DAX,36491870
1803,Mac,41277374
1803,Spark,41277374
1804,Airflow,14899131
1804,Hadoop,14899131
1804,Spark,14899131
1804,SQL,14899131
1805,ML,44059561
1805,Azure,44059561
1805,Docker,44059561
1806,ML,40056628
1806,Excel,40056628
1807,Google Analytics,44696826
1807,SQL,44696826
1808,SQL Server,41328176
1808,Excel,41328176
1808,SQL,41328176
1809,Spark,30872657
1810,Shiny,41701688
1810,Azure,41701688
1810,Excel,41701688
1812,SAP,17363903
1813,Excel,41805673
1814,ML,41573586
1814,machine learning,41573586
1814,Mac,41573586
1815,Excel,43860891
1815,Power Bi,43860891
1816,SQL,44061933
1816,Spark,44061933
1816,Hadoop,44061933
1816,PostgreSQL,44061933
1816,Airflow,44061933
1817,Excel,44585408
1818,Excel,36717441
1818,Javascript,36717441
1818,Access,36717441
1818,machine learning,36717441
1818,Mac,36717441
1818,Docker,36717441
1819,Excel,36717472
1819,SQL,36717472
1819,MongoDB,36717472
1819,NoSQL,36717472
1819,Spark,36717472
1819,Hadoop,36717472
1819,Access,36717472
1819,Cassandra,36717472
1820,Mac,43518580
1820,machine learning,43518580
1821,Excel,44651819
1821,Tableau,44651819
1821,SQL,44651819
1821,NoSQL,44651819
1821,Spark,44651819
1821,DataViz,44651819
1821,MicroStrategy,44651819
1822,SQL,35408308
1823,ML,43431329
1823,Linux,43431329
1823,Tableau,43431329
1823,SQL,43431329
1823,PySpark,43431329
1823,MongoDB,43431329
1823,NoSQL,43431329
1823,MySQL,43431329
1823,Azure,43431329
1823,Docker,43431329
1823,Spark,43431329
1823,Power Bi,43431329
1823,Qlik,43431329
1824,SQL,35416169
1825,SQL,35415950
1826,Excel,35415916
1826,Power Bi,35415916
1826,SQL,35415916
1827,Excel,35416036
1827,Power Bi,35416036
1827,SQL,35416036
1828,Excel,35396362
1828,Power Bi,35396362
1828,SQL,35396362
1829,Oracle,44554081
1829,SQL Server,44554081
1829,SQL,44554081
1831,Mac,43316274
1831,machine learning,43316274
1831,Excel,43316274
1832,Tableau,35448684
1832,SQL,35448684
1832,Spark,35448684
1832,Hadoop,35448684
1832,machine learning,35448684
1832,Mac,35448684
1833,Tableau,35454146
1833,SQL,35454146
1833,Spark,35454146
1833,Hadoop,35454146
1833,machine learning,35454146
1833,Mac,35454146
1834,Tableau,35452125
1834,SQL,35452125
1834,Spark,35452125
1834,Hadoop,35452125
1834,machine learning,35452125
1834,Mac,35452125
1835,Tableau,35454008
1835,SQL,35454008
1835,Spark,35454008
1835,Hadoop,35454008
1835,machine learning,35454008
1835,Mac,35454008
1836,ML,38062959
1836,Jupyter,38062959
1836,Excel,38062959
1836,Tableau,38062959
1836,SQL,38062959
1836,Azure,38062959
1836,Power Apps,38062959
1836,Spark,38062959
1836,Javascript,38062959
1836,machine learning,38062959
1836,Power Bi,38062959
1836,Mac,38062959
1837,SAP,38260584
1838,Excel,44015479
1839,SQL,44150958
1840,Excel,44570820
1840,SQL,44570820
1840,NoSQL,44570820
1840,Spark,44570820
1840,Hadoop,44570820
1840,Access,44570820
1841,Snowflake,41730999
1841,NoSQL,41730999
1841,SQL,41730999
1842,Azure,43530974
1842,machine learning,43530974
1842,Plotly,43530974
1842,Mac,43530974
1842,Docker,43530974
1843,Linux,40421125
1843,Excel,40421125
1843,Tableau,40421125
1843,SQL,40421125
1843,Azure,40421125
1843,Docker,40421125
1843,Spark,40421125
1843,Javascript,40421125
1843,SQL Server,40421125
1843,PostgreSQL,40421125
1843,QlikSens,40421125
1843,Power Bi,40421125
1843,Qlik,40421125
1844,Azure,38885084
1844,SQL,38885084
1845,ML,44604304
1845,SQL,44604304
1845,Power Bi,44604304
1845,ETL,44604304
1845,Looker,44604304
1846,Airflow,43772755
1846,Excel,43772755
1846,Tableau,43772755
1846,Oracle,43772755
1846,SQL,43772755
1846,machine learning,43772755
1846,Power Bi,43772755
1846,Mac,43772755
1846,Datalake,43772755
1846,Qlik,43772755
1847,Looker,44259334
1847,Power Bi,44259334
1847,SQL,44259334
1848,Azure,41640083
1848,Spark,41640083
1849,Access,42451181
1849,Cloudera,42451181
1849,Excel,42451181
1849,Hadoop,42451181
1850,Spark,43793360
1850,Access,43793360
1850,Dataiku,43793360
1850,Datalake,43793360
1850,Airflow,43793360
1852,Docker,40071247
1852,MongoDB,40071247
1853,SAP,44366397
1853,Tableau,44366397
1854,Mac,42506795
1854,machine learning,42506795
1855,Tableau,35397252
1855,SQL,35397252
1855,Spark,35397252
1855,Hadoop,35397252
1855,machine learning,35397252
1855,Mac,35397252
1856,Tableau,35416145
1856,SQL,35416145
1856,Spark,35416145
1856,Hadoop,35416145
1856,machine learning,35416145
1856,Mac,35416145
1857,Tableau,35415938
1857,SQL,35415938
1857,Spark,35415938
1857,Hadoop,35415938
1857,machine learning,35415938
1857,Mac,35415938
1859,Excel,42638104
1859,Tableau,42638104
1859,SQL,42638104
1859,SQL Server,42638104
1859,VBA,42638104
1859,Power Bi,42638104
1860,Hadoop,40396202
1860,Spark,40396202
1860,ETL,40396202
1861,Mac,42718001
1861,machine learning,42718001
1861,Excel,42718001
1861,Access,42718001
1862,Excel,18385153
1862,ETL,18385153
1863,SAP,43412898
1863,Power Bi,43412898
1863,SQL,43412898
1864,Excel,31086152
1864,SQL,31086152
1864,NoSQL,31086152
1864,Spark,31086152
1864,Hadoop,31086152
1864,Docker,31086152
1866,SQL,41640265
1866,MongoDB,41640265
1866,Azure,41640265
1866,NoSQL,41640265
1866,Spark,41640265
1866,Hadoop,41640265
1866,Cassandra,41640265
1867,Excel,41640185
1867,Spark,41640185
1867,SQL,41640185
1869,Excel,43860930
1869,DataViz,43860930
1869,ETL,43860930
1870,Mac,43776575
1870,machine learning,43776575
1870,Excel,43776575
1871,SAP,44351614
1871,Tableau,44351614
1872,Linux,36717428
1872,Excel,36717428
1872,Javascript,36717428
1872,Access,36717428
1872,Docker,36717428
1873,ETL,41640340
1873,Spark,41640340
1873,DataViz,41640340
1873,SQL,41640340
1874,Linux,36717469
1874,Excel,36717469
1874,Javascript,36717469
1874,Access,36717469
1874,Docker,36717469
1875,Excel,41640379
1875,SQL,41640379
1875,Azure,41640379
1875,SQL Server,41640379
1875,Power Bi,41640379
1875,DAX,41640379
1876,Excel,41640120
1876,Tableau,41640120
1876,Azure,41640120
1876,Spark,41640120
1876,Hadoop,41640120
1876,Power Bi,41640120
1876,Snowflake,41640120
1876,Looker,41640120
1877,ML,42436255
1877,Airflow,42436255
1877,Tableau,42436255
1877,SQL,42436255
1877,NoSQL,42436255
1877,Spark,42436255
1877,DataViz,42436255
1877,Datalake,42436255
1877,Qlik,42436255
1878,Tableau,43685891
1878,Dataiku,43685891
1878,SAP,43685891
1878,Cloudera,43685891
1878,Datalake,43685891
1879,Tableau,43685882
1879,Dataiku,43685882
1879,SAP,43685882
1879,Cloudera,43685882
1879,Datalake,43685882
1880,Tableau,43685866
1880,Dataiku,43685866
1880,SAP,43685866
1880,Cloudera,43685866
1880,Datalake,43685866
1882,Access,42674129
1883,SQL,44180129
1883,DataViz,44180129
1883,Power Bi,44180129
1883,ETL,44180129
1883,Mac,44180129
1883,SAP,44180129
1883,Snowflake,44180129
1884,SQL,44180115
1884,DataViz,44180115
1884,Power Bi,44180115
1884,ETL,44180115
1884,Mac,44180115
1884,SAP,44180115
1884,Snowflake,44180115
1885,Access,42950030
1885,ETL,42950030
1885,SQL,42950030
1886,Excel,42433560
1886,Tableau,42433560
1886,SQL,42433560
1886,SQL Server,42433560
1886,Access,42433560
1886,Power Bi,42433560
1887,Excel,43952720
1887,Tableau,43952720
1887,SQL,43952720
1887,MongoDB,43952720
1887,Azure,43952720
1887,PostgreSQL,43952720
1887,SEMARCHY,43952720
1887,Databricks,43952720
1887,Snowflake,43952720
1887,Qlik,43952720
1888,Excel,42542235
1888,Power Bi,42542235
1890,ML,44407794
1890,Excel,44407794
1890,SQL,44407794
1891,ML,41411345
1891,Excel,41411345
1892,Access,36970246
1892,Excel,36970246
1893,Excel,34026705
1895,ML,44392213
1895,Excel,44392213
1895,SQL,44392213
1896,ML,43919654
1896,Excel,43919654
1896,PySpark,43919654
1896,Azure,43919654
1896,Spark,43919654
1896,machine learning,43919654
1896,Mac,43919654
1896,Databricks,43919654
1898,Excel,42512106
1898,DataViz,42512106
1898,SQL,42512106
1899,ML,39113975
1899,SQL,39113975
1899,Power Bi,39113975
1899,ETL,39113975
1899,Looker,39113975
1900,data mining,41506740
1900,SQL,41506740
1900,NoSQL,41506740
1900,MySQL,41506740
1900,Power Bi,41506740
1900,Oracle,41506740
1901,Mac,42612271
1901,machine learning,42612271
1902,VBA,43945490
1902,Excel,43945490
1903,ETL,43801904
1904,SQL,44265670
1904,Azure,44265670
1904,MySQL,44265670
1904,Spark,44265670
1904,Hadoop,44265670
1904,Datalake,44265670
1905,ETL,40457357
1905,SEMARCHY,40457357
1905,SQL,40457357
1907,Airflow,43830307
1907,Spark,43830307
1907,Power Bi,43830307
1908,ETL,43830291
1908,SQL,43830291
1909,Snowflake,43952650
1909,Datalake,43952650
1909,Airflow,43952650
1909,ETL,43952650
1910,ML,44092498
1910,ETL,44092498
1910,SQL,44092498
1911,SQL,44256126
1911,NoSQL,44256126
1911,Azure,44256126
1911,Spark,44256126
1911,Hadoop,44256126
1911,Access,44256126
1911,SEMARCHY,44256126
1911,ETL,44256126
1912,Excel,24665246
1912,Spark,24665246
1912,Hadoop,24665246
1912,Access,24665246
1912,Datalake,24665246
1913,Excel,24661841
1913,Spark,24661841
1913,Hadoop,24661841
1913,Access,24661841
1913,Datalake,24661841
1914,Excel,24668356
1914,Spark,24668356
1914,Hadoop,24668356
1914,Access,24668356
1914,Datalake,24668356
1915,Excel,24667956
1915,Spark,24667956
1915,Hadoop,24667956
1915,Access,24667956
1915,Datalake,24667956
1916,Excel,24667086
1916,Spark,24667086
1916,Hadoop,24667086
1916,Access,24667086
1916,Datalake,24667086
1917,Excel,24665245
1917,Spark,24665245
1917,Hadoop,24665245
1917,Access,24665245
1917,Datalake,24665245
1918,Excel,24661833
1918,Spark,24661833
1918,Hadoop,24661833
1918,Access,24661833
1918,Datalake,24661833
1919,Excel,24661443
1919,Spark,24661443
1919,Hadoop,24661443
1919,Access,24661443
1919,Datalake,24661443
1920,Excel,24661822
1920,Spark,24661822
1920,Hadoop,24661822
1920,Access,24661822
1920,Datalake,24661822
1921,Excel,24667084
1921,Spark,24667084
1921,Hadoop,24667084
1921,Access,24667084
1921,Datalake,24667084
1922,Excel,24667126
1922,Spark,24667126
1922,Hadoop,24667126
1922,Access,24667126
1922,Datalake,24667126
1923,Excel,24665244
1923,Spark,24665244
1923,Hadoop,24665244
1923,Access,24665244
1923,Datalake,24665244
1924,Excel,24661834
1924,Spark,24661834
1924,Hadoop,24661834
1924,Access,24661834
1924,Datalake,24661834
1925,Excel,24661447
1925,Spark,24661447
1925,Hadoop,24661447
1925,Access,24661447
1925,Datalake,24661447
1926,Excel,24668378
1926,Spark,24668378
1926,Hadoop,24668378
1926,Access,24668378
1926,Datalake,24668378
1927,Excel,24667142
1927,Spark,24667142
1927,Hadoop,24667142
1927,Access,24667142
1927,Datalake,24667142
1928,Excel,24661817
1928,Spark,24661817
1928,Hadoop,24661817
1928,Access,24661817
1928,Datalake,24661817
1929,Excel,24667630
1929,Spark,24667630
1929,Hadoop,24667630
1929,Access,24667630
1929,Datalake,24667630
1930,Excel,24661434
1930,Spark,24661434
1930,Hadoop,24661434
1930,Access,24661434
1930,Datalake,24661434
1931,Excel,24661835
1931,Spark,24661835
1931,Hadoop,24661835
1931,Access,24661835
1931,Datalake,24661835
1932,Excel,24667097
1932,Spark,24667097
1932,Hadoop,24667097
1932,Access,24667097
1932,Datalake,24667097
1933,Excel,24667081
1933,Spark,24667081
1933,Hadoop,24667081
1933,Access,24667081
1933,Datalake,24667081
1934,Excel,24661448
1934,Spark,24661448
1934,Hadoop,24661448
1934,Access,24661448
1934,Datalake,24661448
1935,Excel,24661823
1935,Spark,24661823
1935,Hadoop,24661823
1935,Access,24661823
1935,Datalake,24661823
1936,Excel,24661821
1936,Spark,24661821
1936,Hadoop,24661821
1936,Access,24661821
1936,Datalake,24661821
1937,Excel,24667153
1937,Spark,24667153
1937,Hadoop,24667153
1937,Access,24667153
1937,Datalake,24667153
1938,Excel,24661830
1938,Spark,24661830
1938,Hadoop,24661830
1938,Access,24661830
1938,Datalake,24661830
1939,Excel,24665247
1939,Spark,24665247
1939,Hadoop,24665247
1939,Access,24665247
1939,Datalake,24665247
1941,SAP,42561604
1942,Excel,44101142
1942,SQL,44101142
1942,PySpark,44101142
1942,NoSQL,44101142
1942,Spark,44101142
1942,machine learning,44101142
1942,DataViz,44101142
1942,Mac,44101142
1943,Qlik,43583622
1943,Excel,43583622
1943,Tableau,43583622
1943,Power Bi,43583622
1944,DataViz,43412149
1944,Excel,43412149
1944,Tableau,43412149
1944,SQL,43412149
1945,Mac,44688158
1945,SAP,44688158
1945,DAX,44688158
1945,Power Bi,44688158
1946,SAP,17171053
1946,DataViz,17171053
1946,ETL,17171053
1947,Excel,31078042
1948,Excel,34027025
1948,SQL,34027025
1948,NoSQL,34027025
1948,Azure,34027025
1948,machine learning,34027025
1948,ETL,34027025
1948,Mac,34027025
1948,Docker,34027025
1949,ML,43404023
1949,Tableau,43404023
1949,ETL,43404023
1950,ML,42696092
1950,Excel,42696092
1950,SQL,42696092
1950,machine learning,42696092
1950,Mac,42696092
1950,Docker,42696092
1951,Mac,44248234
1952,Excel,43050874
1952,SQL,43050874
1953,Excel,38974093
1953,SQL,38974093
1953,MongoDB,38974093
1953,NoSQL,38974093
1953,Spark,38974093
1953,Hadoop,38974093
1953,Access,38974093
1953,Cassandra,38974093
1954,Mac,43861631
1954,NoSQL,43861631
1954,machine learning,43861631
1954,SQL,43861631
1955,PySpark,44214599
1955,Spark,44214599
1955,Access,44214599
1956,SQL,35332319
1957,Excel,35332680
1957,Power Bi,35332680
1957,SQL,35332680
1958,Power Bi,43722902
1958,SQL,43722902
1959,Mac,43838401
1959,Azure,43838401
1959,machine learning,43838401
1960,Jupyter,42506797
1960,SQL,42506797
1960,MongoDB,42506797
1960,NoSQL,42506797
1960,MySQL,42506797
1960,ETL,42506797
1961,Mac,42511266
1961,machine learning,42511266
1961,Airflow,42511266
1962,Excel,41640304
1962,Spark,41640304
1962,SQL,41640304
1963,SQL,41640261
1963,MongoDB,41640261
1963,Azure,41640261
1963,NoSQL,41640261
1963,Spark,41640261
1963,Hadoop,41640261
1963,Cassandra,41640261
1964,SQL,40331617
1964,NoSQL,40331617
1964,Azure,40331617
1964,Spark,40331617
1964,Mac,40331617
1965,Oracle,43735501
1965,Tableau,43735501
1965,Dataiku,43735501
1965,SQL,43735501
1966,Excel,43902036
1968,Datalake,43412062
1968,Spark,43412062
1968,Hadoop,43412062
1969,Mac,37437293
1969,SAP,37437293
1969,Excel,37437293
1970,Power Bi,41640259
1971,ETL,43913451
1971,SQL,43913451
1972,SAP,44048982
1973,Linux,44231021
1973,SQL,44231021
1973,NoSQL,44231021
1973,machine learning,44231021
1973,Mac,44231021
1974,ML,41973789
1974,SQL,41973789
1974,PySpark,41973789
1974,Spark,41973789
1974,Javascript,41973789
1975,Excel,43876610
1975,Windows,43876610
1975,SQL,43876610
1975,NoSQL,43876610
1975,Access,43876610
1975,PostgreSQL,43876610
1975,Oracle,43876610
1976,Excel,41520774
1976,Tableau,41520774
1979,Excel,43861595
1979,SQL,43861595
1979,MongoDB,43861595
1979,NoSQL,43861595
1979,Azure,43861595
1979,Spark,43861595
1979,Hadoop,43861595
1979,machine learning,43861595
1979,ETL,43861595
1979,Mac,43861595
1980,Airflow,43709269
1980,Spark,43709269
1981,Tableau,35332437
1981,SQL,35332437
1981,Spark,35332437
1981,Hadoop,35332437
1981,machine learning,35332437
1981,Mac,35332437
1982,Azure,42345412
1982,Excel,42345412
1982,ETL,42345412
1983,Excel,18385071
1983,SQL,18385071
1983,NoSQL,18385071
1983,Spark,18385071
1983,Javascript,18385071
1983,machine learning,18385071
1983,Mac,18385071
1983,Airflow,18385071
1984,ML,44185515
1984,Linux,44185515
1984,Tableau,44185515
1984,SQL,44185515
1984,MongoDB,44185515
1984,Azure,44185515
1984,MySQL,44185515
1984,Spark,44185515
1984,PostgreSQL,44185515
1984,Power Bi,44185515
1984,ETL,44185515
1984,Databricks,44185515
1984,Datalake,44185515
1984,Qlik,44185515
1985,ETL,43838381
1985,Airflow,43838381
1985,Spark,43838381
1985,SQL,43838381
1986,Mac,39495216
1986,machine learning,39495216
1986,Excel,39495216
1986,SQL,39495216
1987,Tableau,31145674
1987,SQL,31145674
1987,Azure,31145674
1987,DataViz,31145674
1987,ETL,31145674
1987,Qlik,31145674
1989,Excel,43890019
1991,DataViz,43412004
1991,Excel,43412004
1991,Tableau,43412004
1991,SQL,43412004
1992,DataViz,43502800
1993,Excel,44062288
1994,Excel,44062264
1995,QlikSens,44258839
1995,Dataiku,44258839
1995,Oracle,44258839
1995,Snowflake,44258839
1995,Qlik,44258839
1996,Snowflake,43679852
1996,Excel,43679852
1996,Power Bi,43679852
1996,SQL,43679852
1997,Databricks,42943928
1997,Snowflake,42943928
1997,DataViz,42943928
1997,Dataiku,42943928
1998,Mac,44198794
1998,machine learning,44198794
1999,SAP,43778850
1999,Excel,43778850
1999,Qlik,43778850
2000,Linux,43593521
2000,PostgreSQL,43593521
2000,SQL,43593521
2001,Excel,43735520
2002,Looker,43787090
2002,Excel,43787090
2002,Tableau,43787090
2002,SQL,43787090
2003,MongoDB,43796249
2003,Spark,43796249
2003,Access,43796249
2003,Hadoop,43796249
2004,Excel,41640255
2004,SQL,41640255
2004,Azure,41640255
2004,Spark,41640255
2004,Datalake,41640255
2005,Excel,40201611
2005,SQL,40201611
2005,PySpark,40201611
2005,NoSQL,40201611
2005,Spark,40201611
2005,Hadoop,40201611
2005,Access,40201611
2006,Tableau,43785255
2006,SQL,43785255
2006,Azure,43785255
2006,Spark,43785255
2006,Hadoop,43785255
2006,SQL Server,43785255
2006,Databricks,43785255
2006,Docker,43785255
2007,ETL,37745297
2007,Tableau,37745297
2007,SQL,37745297
2008,SQL,43664229
2009,Tableau,44687791
2009,SQL,44687791
2011,PySpark,43778153
2011,Hadoop,43778153
2011,Spark,43778153
2011,ETL,43778153
2012,ML,37596455
2013,Linux,43975039
2013,Excel,43975039
2013,SQL,43975039
2014,Excel,43046848
2014,Airflow,43046848
2014,Apache,43046848
2016,Snowflake,43801583
2016,Spark,43801583
2016,DataViz,43801583
2016,SQL,43801583
2017,Excel,43856025
2017,Tableau,43856025
2019,VBA,43596456
2019,Excel,43596456
2019,Tableau,43596456
2019,SQL,43596456
2020,SAP,43979562
2021,Excel,44444685
2021,DataViz,44444685
2022,Oracle,44221395
2022,ETL,44221395
2023,Excel,43904546
2024,Databricks,32318907
2024,Azure,32318907
2024,Power Bi,32318907
2026,Mac,43645512
2026,Excel,43645512
2026,data mining,43645512
2026,SQL,43645512
2028,Azure,38885067
2030,Linux,34993625
2030,data mining,34993625
2030,SQL,34993625
2030,NoSQL,34993625
2030,Spark,34993625
2031,ETL,42551846
2031,SQL,42551846
2032,ML,43564370
2033,Windows,42495263
2033,SQL,42495263
2033,NoSQL,42495263
2033,Spark,42495263
2033,Javascript,42495263
2033,Hadoop,42495263
2033,ETL,42495263
2034,Tableau,43777511
2034,Azure,43777511
2034,Spark,43777511
2034,QlikSens,43777511
2034,Power Bi,43777511
2034,ETL,43777511
2034,SAP,43777511
2034,Snowflake,43777511
2034,Qlik,43777511
2035,Tableau,43777349
2035,Azure,43777349
2035,Spark,43777349
2035,QlikSens,43777349
2035,Power Bi,43777349
2035,ETL,43777349
